top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	BioSample	BioProject	experiment_title	sample_title	study_title	sample_description	library_name	library_strategy	library_source	library_layout	instrument_model	read_count	base_count	scientific_name	collection_date	first_public	last_updated	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sra_galaxy	sample_prep_interval	fastq_md5	experimental_protocol	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	host_genotype	host_phenotype	environmental_medium	cultivar	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	restriction_site	serovar	investigation_type	location	sra_ftp	age	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	tag	first_created	lat	strain	host_status	tax_id	submitted_format	submitted_host_sex	surveillance_target	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	transposase_protocol	study_alias	library_prep_location	rna_prep_3_protocol	ph	sequencing_longitude	tissue_type	isolation_source	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
Tumor	no	no	no	no	unknown	ovary	SRR35165020	SRX30270017	SAMN50837911	PRJNA1311633	SRS26320673	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	10879LT_X58	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2804079	340237724	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												169298497.0								186959791	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/020/SRR35165020/SRR35165020								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/020/SRR35165020/SRR35165020.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/020/SRR35165020/SRR35165020		11b493777fb9ef472d64f3229f2f6659							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							f0b2d1b2ec13bef5f3e680588cf9ca38		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/020/SRR35165020/SRR35165020.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/020/SRR35165020/SRR35165020																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/020/SRR35165020/SRR35165020.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			10879LT_X58		2019-01-01			10879lt_rawlib.bam						10879LT_X58		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165020												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165024	SRX30270013	SAMN50837778	PRJNA1311633	SRS26320669	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	12639 ROT_X21	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2802900	341653707	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												168522713.0								186365119	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/024/SRR35165024/SRR35165024								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/024/SRR35165024/SRR35165024.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/024/SRR35165024/SRR35165024		f7768aa078ce2209607e3a1a0338ef52							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							8ce88cd176d52e34e1b86eb610e455ec		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/024/SRR35165024/SRR35165024.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/024/SRR35165024/SRR35165024																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/024/SRR35165024/SRR35165024.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			12639 ROT_X21		2019-01-01			12639rt_rawlib.bam						12639 ROT_X21		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165024												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165026	SRX30270011	SAMN50837857	PRJNA1311633	SRS26320668	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	2285LOTX50	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1672737	205044574	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												107844450.0								116843977	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/026/SRR35165026/SRR35165026								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/026/SRR35165026/SRR35165026.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/026/SRR35165026/SRR35165026		e12674dbdd1d8898addfb4cf43278eb1							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							fc0ff4e0b7178233bc8862718aaceec8		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/026/SRR35165026/SRR35165026.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/026/SRR35165026/SRR35165026																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/026/SRR35165026/SRR35165026.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			2285LOTX50		2019-01-01			2285lt_rawlib.bam						2285LOTX50		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165026												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165028	SRX30270009	SAMN50837855	PRJNA1311633	SRS26320665	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	13311ROT_X71	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	437182	50934592	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												30928152.0								29294950	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/028/SRR35165028/SRR35165028								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/028/SRR35165028/SRR35165028.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/028/SRR35165028/SRR35165028		7f67775626c3271e9cab22bcaec9b9e3							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							dc7b38f56d3dcf73e5e5c753a53f3cb0		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/028/SRR35165028/SRR35165028.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/028/SRR35165028/SRR35165028																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/028/SRR35165028/SRR35165028.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			13311ROT_X71		2019-01-01			13311rt_rawlib.bam						13311ROT_X71		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165028												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165031	SRX30270006	SAMN50837852	PRJNA1311633	SRS26320663	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	15002 ROT_X28	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	3080001	377341477	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												184359110.0								204968739	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/031/SRR35165031/SRR35165031								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/031/SRR35165031/SRR35165031.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/031/SRR35165031/SRR35165031		c0e2e64751509a4d7786c721ebde372e							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							972dfc6bde938350903202b61643e44a		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/031/SRR35165031/SRR35165031.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/031/SRR35165031/SRR35165031																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/031/SRR35165031/SRR35165031.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			15002 ROT_X28		2019-01-01			15002rt_rawlib.bam						15002 ROT_X28		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165031												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165032	SRX30270005	SAMN50837851	PRJNA1311633	SRS26320661	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	14908 ROT_X27	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2650714	324337684	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												159303207.0								176460667	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/032/SRR35165032/SRR35165032								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/032/SRR35165032/SRR35165032.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/032/SRR35165032/SRR35165032		50ae7fc8309ac0ab0b758191d4d12271							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							e0a815144ac80b708d83897870c0223d		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/032/SRR35165032/SRR35165032.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/032/SRR35165032/SRR35165032																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/032/SRR35165032/SRR35165032.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			14908 ROT_X27		2019-01-01			14908rt_rawlib.bam						14908 ROT_X27		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165032												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165033	SRX30270004	SAMN50837850	PRJNA1311633	SRS26320660	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	12641 LOT_X22	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2895629	354288513	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												174761507.0								193632415	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/033/SRR35165033/SRR35165033								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/033/SRR35165033/SRR35165033.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/033/SRR35165033/SRR35165033		3cbbfd05ef973e2f49389f45fdc814f8							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							f270bf39ce63b88a7f68a8da84d780bb		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/033/SRR35165033/SRR35165033.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/033/SRR35165033/SRR35165033																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/033/SRR35165033/SRR35165033.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			12641 LOT_X22		2019-01-01			12641lt_rawlib.bam						12641 LOT_X22		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165033												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165045	SRX30269992	SAMN50837839	PRJNA1311633	SRS26320647	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	12402ROT_X66	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	3314057	408651641	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												203676777.0								226036536	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/045/SRR35165045/SRR35165045								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/045/SRR35165045/SRR35165045.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/045/SRR35165045/SRR35165045		b7cf59f17e7531584a65d7d5bf238e1d							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							7c7b286e5d6cec45fa84e791c15fc0f1		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/045/SRR35165045/SRR35165045.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/045/SRR35165045/SRR35165045																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/045/SRR35165045/SRR35165045.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			12402ROT_X66		2019-01-01			12402rt_rawlib.bam						12402ROT_X66		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165045												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165069	SRX30269968	SAMN50837794	PRJNA1311633	SRS26320625	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	2700LOTX55	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1438319	176733533	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												93307187.0								100268602	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/069/SRR35165069/SRR35165069								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/069/SRR35165069/SRR35165069.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/069/SRR35165069/SRR35165069		ee9925fb6f5e83567abff45dd68b13f4							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							ea1b5946952637775944869b55e71eeb		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/069/SRR35165069/SRR35165069.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/069/SRR35165069/SRR35165069																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/069/SRR35165069/SRR35165069.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			2700LOTX55		2019-01-01			2700lt_rawlib.bam						2700LOTX55		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165069												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165086	SRX30269951	SAMN50837786	PRJNA1311633	SRS26320607	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	13238ROT_X69	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2934333	359381230	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												180285267.0								199412245	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/086/SRR35165086/SRR35165086								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/086/SRR35165086/SRR35165086.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/086/SRR35165086/SRR35165086		9846c6d45e0908edef0c9d7fc294e348							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							055875716a976255fdf5f7d60bacacfa		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/086/SRR35165086/SRR35165086.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/086/SRR35165086/SRR35165086																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/086/SRR35165086/SRR35165086.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			13238ROT_X69		2019-01-01			13238rt_rawlib.bam						13238ROT_X69		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165086												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165091	SRX30269946	SAMN50837934	PRJNA1311633	SRS26320602	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	KC-04_MG_X63	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	1250245	149859930	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												82443590.0								86391717	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/091/SRR35165091/SRR35165091								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/091/SRR35165091/SRR35165091.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/091/SRR35165091/SRR35165091		b3cebccb74a6d999ac8f1a0c93cad82c							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							6a0eb06c18b8304bde1531868cbd53e7		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/091/SRR35165091/SRR35165091.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/091/SRR35165091/SRR35165091																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/091/SRR35165091/SRR35165091.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			KC-04_MG_X63		2019-01-01			kc04_rawlib.bam						KC-04_MG_X63		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165091												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165093	SRX30269944	SAMN50837932	PRJNA1311633	SRS26320599	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	KC-12_MG_X71	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2062317	252310465	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												125933902.0								138594519	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/093/SRR35165093/SRR35165093								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/093/SRR35165093/SRR35165093.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/093/SRR35165093/SRR35165093		bc71ece3465eae695f31609646801ada							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							c93716344c3bc36c1f8dc0c1cd9616c3		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/093/SRR35165093/SRR35165093.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/093/SRR35165093/SRR35165093																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/093/SRR35165093/SRR35165093.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			KC-12_MG_X71		2019-01-01			kc12_rawlib.bam						KC-12_MG_X71		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165093												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165097	SRX30269940	SAMN50837907	PRJNA1311633	SRS26320596	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	MG_24X56	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	796246	101458710	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												59931738.0								59517480	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/097/SRR35165097/SRR35165097								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/097/SRR35165097/SRR35165097.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/097/SRR35165097/SRR35165097		213e4852f6614b4befcdab9fb734d941							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							ffd302478ebffc3b56dc43a656e907fe		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/097/SRR35165097/SRR35165097.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/097/SRR35165097/SRR35165097																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/097/SRR35165097/SRR35165097.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			MG_24X56		2019-01-01			mg24_rawlib.bam						MG_24X56		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165097												PRJNA1311633					ovary																																													
Tumor	no	no	no	no	unknown	ovary	SRR35165100	SRX30269937	SAMN50837904	PRJNA1311633	SRS26320593	SRP613761			Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer	Model organism or animal sample from Mus musculus	Colorectal and ovarian mouse tumors	Model organism or animal sample from Mus musculus	12167-MT_X61	AMPLICON	GENOMIC	SINGLE	Ion Torrent S5	2767985	338313728	Mus musculus	2019	2025-09-21	2025-09-21		SRA2207040					PCR												168744843.0								186669934	ION_TORRENT				fasp.sra.ebi.ac.uk:/vol1/srr/SRR351/000/SRR35165100/SRR35165100								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/000/SRR35165100/SRR35165100.fastq.gz							USA:Michigan	Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR351/000/SRR35165100/SRR35165100		217e53faf40b764e6b3508c61905e185							2019-12-31												Ion Torrent S5 sequencing: DNA seq of musmusculus:ovary cancer							19daa810f405194ba720ba57c09ce6ad		ftp.sra.ebi.ac.uk/vol1/fastq/SRR351/000/SRR35165100/SRR35165100.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR351/000/SRR35165100/SRR35165100																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR351/000/SRR35165100/SRR35165100.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314146;314147;9989;1963758;337687;10066;39107;10088;862507;10090			12167-MT_X61		2019-01-01			12167mt_rawlib.bam						12167-MT_X61		SUB15543190					env_tax;env_tax:terrestrial	2025-09-21		mixed		10090.0									SRR35165100												PRJNA1311633					ovary																																													
